# source_api_id	status	crystal_refs	notes
llm/provider.py::method::LLMProvider.recognizes_model	missing	-	baseline
llm/provider.py::method::LLMProvider.supports_native_structured_output	missing	-	baseline
llm/recorded.py::class::RecordedLLMProvider	missing	-	baseline
llm/recorded.py::class::RecordingLLMProvider	missing	-	baseline
llm/recorded.py::function::_canonical_prompt_payload	missing	-	baseline
llm/recorded.py::function::_hash_payload	missing	-	baseline
llm/recorded.py::function::_now_iso	missing	-	baseline
llm/recorded.py::function::_response_from_fixture	missing	-	baseline
llm/recorded.py::method::RecordedLLMProvider.__init__	missing	-	baseline
llm/recorded.py::method::RecordedLLMProvider.complete	missing	-	baseline
llm/recorded.py::method::RecordedLLMProvider.count_tokens	missing	-	baseline
llm/recorded.py::method::RecordedLLMProvider.estimate_cost	missing	-	baseline
llm/recorded.py::method::RecordedLLMProvider.recognizes_model	missing	-	baseline
llm/recorded.py::method::RecordedLLMProvider.supports_native_structured_output	missing	-	baseline
llm/recorded.py::method::RecordingLLMProvider.__init__	missing	-	baseline
llm/recorded.py::method::RecordingLLMProvider.complete	missing	-	baseline
llm/recorded.py::method::RecordingLLMProvider.count_tokens	missing	-	baseline
llm/recorded.py::method::RecordingLLMProvider.default_model	missing	-	baseline
llm/recorded.py::method::RecordingLLMProvider.estimate_cost	missing	-	baseline
llm/recorded.py::method::RecordingLLMProvider.recognizes_model	missing	-	baseline
llm/recorded.py::method::RecordingLLMProvider.supports_native_structured_output	missing	-	baseline
llm/types.py::class::LLMMessage	missing	-	baseline
llm/types.py::class::LLMResponse	missing	-	baseline
llm/types.py::class::ToolCall	missing	-	baseline
llm/types.py::function::_parsed_to_jsonable	missing	-	baseline
llm/types.py::method::LLMMessage.to_dict	missing	-	baseline
llm/types.py::method::LLMResponse.to_dict	missing	-	baseline
llm/types.py::method::ToolCall.to_dict	missing	-	baseline
llm/wire.py::function::_definition_name	missing	-	baseline
llm/wire.py::function::build_tool_name_map	missing	-	baseline
llm/wire.py::function::classify_provider_exception	missing	-	baseline
llm/wire.py::function::restore_tool_name	missing	-	baseline
llm/wire.py::function::sanitize_tool_name	missing	-	baseline
observability/logging.py::class::JsonLineFormatter	missing	-	baseline
observability/logging.py::class::_MISSING_T	missing	-	baseline
observability/logging.py::const::LOGGER_ROOT	missing	-	baseline
observability/logging.py::const::LOG_FIELDS	missing	-	baseline
observability/logging.py::function::_iso_utc	missing	-	baseline
observability/logging.py::function::configure_logging	missing	-	baseline
observability/logging.py::function::get_logger	missing	-	baseline
observability/logging.py::function::redact_payload	missing	-	baseline
observability/logging.py::function::runtime_log_extra	missing	-	baseline
observability/logging.py::function::set_payload_redactor	missing	-	baseline
observability/logging.py::method::JsonLineFormatter.__init__	missing	-	baseline
observability/logging.py::method::JsonLineFormatter.format	missing	-	baseline
observability/metrics.py::class::MetricSpec	missing	-	baseline
observability/metrics.py::class::Metrics	missing	-	baseline
observability/metrics.py::class::NoOpMetrics	missing	-	baseline
observability/metrics.py::const::METRIC_BY_NAME	missing	-	baseline
observability/metrics.py::const::METRIC_NAMES	missing	-	baseline
observability/metrics.py::function::validate_cardinality_rule	missing	-	baseline
observability/metrics.py::method::Metrics.counter	missing	-	baseline
observability/metrics.py::method::Metrics.gauge	missing	-	baseline
observability/metrics.py::method::Metrics.histogram	missing	-	baseline
observability/metrics.py::method::NoOpMetrics.counter	missing	-	baseline
observability/metrics.py::method::NoOpMetrics.gauge	missing	-	baseline
observability/metrics.py::method::NoOpMetrics.histogram	missing	-	baseline
observability/migration.py::class::MigrationReport	missing	-	baseline
observability/migration.py::class::MigrationRunReport	missing	-	baseline
observability/migration.py::class::_StoreFacade	missing	-	baseline
observability/migration.py::function::_iter_events_skip_corrupted	missing	-	baseline
observability/migration.py::function::_iter_postgres_skip_corrupted	missing	-	baseline
observability/migration.py::function::_iter_sqlite_skip_corrupted	missing	-	baseline
observability/migration.py::function::_migrate_one_run	missing	-	baseline
observability/migration.py::function::_resolve	missing	-	baseline
observability/migration.py::function::_write_run_postgres	missing	-	baseline
observability/migration.py::function::_write_run_sqlite	missing	-	baseline
observability/migration.py::function::migrate	missing	-	baseline
observability/migration.py::method::MigrationReport.failures	missing	-	baseline
observability/migration.py::method::MigrationReport.ok	missing	-	baseline
observability/migration.py::method::_StoreFacade.list_runs	missing	-	baseline
observability/migration.py::method::_StoreFacade.open_run	missing	-	baseline
observability/migration.py::method::_StoreFacade.write_run_transactionally	missing	-	baseline
observability/otel.py::class::OpenTelemetryMetrics	missing	-	baseline
observability/otel.py::function::_attributes	missing	-	baseline
observability/otel.py::function::_require_opentelemetry	missing	-	baseline
observability/otel.py::method::OpenTelemetryMetrics.__init__	missing	-	baseline
observability/otel.py::method::OpenTelemetryMetrics._creation_lock	missing	-	baseline
observability/otel.py::method::OpenTelemetryMetrics.available	missing	-	baseline
observability/otel.py::method::OpenTelemetryMetrics.counter	missing	-	baseline
observability/otel.py::method::OpenTelemetryMetrics.gauge	missing	-	baseline
observability/otel.py::method::OpenTelemetryMetrics.histogram	missing	-	baseline
observability/prometheus.py::class::PrometheusMetrics	missing	-	baseline
observability/prometheus.py::function::_require_client	missing	-	baseline
observability/prometheus.py::method::PrometheusMetrics.__init__	missing	-	baseline
observability/prometheus.py::method::PrometheusMetrics._creation_lock	missing	-	baseline
observability/prometheus.py::method::PrometheusMetrics.available	missing	-	baseline
observability/prometheus.py::method::PrometheusMetrics.counter	missing	-	baseline
observability/prometheus.py::method::PrometheusMetrics.gauge	missing	-	baseline
observability/prometheus.py::method::PrometheusMetrics.histogram	missing	-	baseline
observability/status.py::class::BehaviorInfo	missing	-	baseline
observability/status.py::class::BudgetSnapshot	missing	-	baseline
observability/status.py::class::EventSummary	missing	-	baseline
observability/status.py::class::FrameSnapshot	missing	-	baseline
observability/status.py::class::RuntimeStatus	missing	-	baseline
observability/status.py::function::_asdict_with_tuples	missing	-	baseline
observability/status.py::function::status_to_dict	missing	-	baseline
packs/__init__.py::class::DiscoveredPack	missing	-	baseline
packs/__init__.py::class::EmptySettings	missing	-	baseline
packs/__init__.py::class::ObjectType	missing	-	baseline
packs/__init__.py::class::Pack	missing	-	baseline
packs/__init__.py::class::PackConflictError	missing	-	baseline
packs/__init__.py::class::PackNotFoundError	missing	-	baseline
packs/__init__.py::class::PackPolicy	missing	-	baseline
packs/__init__.py::class::PackPrompt	missing	-	baseline
packs/__init__.py::class::PackPromptLoadError	missing	-	baseline
packs/__init__.py::class::PackSchemaViolation	missing	-	baseline
packs/__init__.py::class::PackSettingsMissingError	missing	-	baseline
packs/__init__.py::class::PackValidationError	missing	-	baseline
packs/__init__.py::class::PackVersionConflictError	missing	-	baseline
packs/__init__.py::class::PendingApproval	missing	-	baseline
packs/__init__.py::class::RelationType	missing	-	baseline
packs/__init__.py::function::_check_unique	missing	-	baseline
packs/__init__.py::function::_load_one_prompt	missing	-	baseline
packs/__init__.py::function::behavior	missing	-	baseline
packs/__init__.py::function::clear_discovery_cache	missing	-	baseline
packs/__init__.py::function::discover	missing	-	baseline
packs/__init__.py::function::llm_behavior	missing	-	baseline
packs/__init__.py::function::load_by_name	missing	-	baseline
packs/__init__.py::function::load_prompts_from_dir	missing	-	baseline
packs/__init__.py::function::relation_behavior	missing	-	baseline
packs/__init__.py::function::tool	missing	-	baseline
packs/__init__.py::function::wrap	missing	-	baseline
packs/__init__.py::method::ObjectType.__post_init__	missing	-	baseline
packs/__init__.py::method::Pack.__eq__	missing	-	baseline
packs/__init__.py::method::Pack.__hash__	missing	-	baseline
packs/__init__.py::method::Pack.__post_init__	missing	-	baseline
packs/__init__.py::method::Pack.prompt_manifest	missing	-	baseline
packs/__init__.py::method::PackNotFoundError.__init__	missing	-	baseline
packs/__init__.py::method::PackPolicy.__post_init__	missing	-	baseline
packs/__init__.py::method::PackPrompt.compute_hash	missing	-	baseline
packs/__init__.py::method::PackPrompt.from_body	missing	-	baseline
packs/__init__.py::method::PackSchemaViolation.for_object	missing	-	baseline
packs/__init__.py::method::PackSchemaViolation.for_relation_source	missing	-	baseline
packs/__init__.py::method::PackSchemaViolation.for_relation_target	missing	-	baseline
packs/__init__.py::method::RelationType.__post_init__	missing	-	baseline
packs/diligence/behaviors.py::class::MemoBody	missing	-	baseline
packs/diligence/behaviors.py::class::QuestionList	missing	-	baseline
packs/diligence/behaviors.py::class::ResearchFindings	missing	-	baseline
packs/diligence/behaviors.py::class::ResearcherClaim	missing	-	baseline
packs/diligence/behaviors.py::class::RiskList	missing	-	baseline
packs/diligence/behaviors.py::class::_Risk	missing	-	baseline
packs/diligence/behaviors.py::const::BEHAVIORS	missing	-	baseline
packs/diligence/behaviors.py::function::_find_claim_by_text	missing	-	baseline
packs/diligence/behaviors.py::function::_title_from_url	missing	-	baseline
packs/diligence/behaviors.py::function::company_planner	missing	-	baseline
packs/diligence/behaviors.py::function::contradiction_detector	missing	-	baseline
packs/diligence/behaviors.py::function::document_researcher	missing	-	baseline
packs/diligence/behaviors.py::function::evidence_linker	missing	-	baseline
packs/diligence/behaviors.py::function::memo_synthesizer	missing	-	baseline
packs/diligence/behaviors.py::function::question_generator	missing	-	baseline
packs/diligence/behaviors.py::function::risk_identifier	missing	-	baseline
packs/diligence/fixtures/__init__.py::class::RecordedDiligenceProvider	missing	-	baseline
packs/diligence/fixtures/__init__.py::function::_empty_memo	missing	-	baseline
